shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z0_mono0_fix1//test20tig_AVTZ// DONE 6.810811507043177 2 -0.08583050 -0.04951052 -0.04951021 -0.00000002 -0.03632027 -0.03432449 -0.03547830
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.324543867648097 1 -0.03157078 -0.00614298 -0.00614328 -0.00000002 -0.02542748 -0.02502627 -0.02525822
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.324543907536211 1 -0.03157049 -0.00614250 -0.00614283 -0.00000002 -0.02542765 -0.02502635 -0.02525835
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.324546685996958 1 -0.03157526 -0.00614265 -0.00614280 -0.00000002 -0.02543244 -0.02501993 -0.02525841
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.3245467079324795 1 -0.03157558 -0.00614293 -0.00614325 -0.00000002 -0.02543231 -0.02501984 -0.02525830
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.64669015623292 1 -0.02288377 -0.00632843 -0.00632809 -0.00000002 -0.01655567 -0.01632627 -0.01645889
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.646690203091246 1 -0.02288363 -0.00632823 -0.00632789 -0.00000002 -0.01655572 -0.01632634 -0.01645895
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.64669296991229 1 -0.02288329 -0.00632809 -0.00632758 -0.00000002 -0.01655569 -0.01632633 -0.01645893
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.646692981710969 1 -0.02288376 -0.00632810 -0.00632779 -0.00000002 -0.01655595 -0.01632590 -0.01645890
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z1_mono0_fix1//test20tig_AVTZ// DONE 7.918115177639053 2 -0.01521015 -0.00040513 -0.00040568 -0.00000001 -0.01480447 -0.01462518 -0.01472883
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 7.9370587750867125 1 -0.02362665 -0.00682063 -0.00682088 -0.00000002 -0.01680575 -0.01656580 -0.01670452
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z-1_mono1_fix1//test20tig_AVTZ// DONE 7.937058818163156 1 -0.02362797 -0.00682111 -0.00682141 -0.00000002 -0.01680653 -0.01656617 -0.01670513
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 7.937059651198265 1 -0.02362849 -0.00682117 -0.00682143 -0.00000002 -0.01680704 -0.01656579 -0.01670526
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y0_Z0_mono1_fix1//test20tig_AVTZ// DONE 7.937059665509641 1 -0.02362677 -0.00682063 -0.00682090 -0.00000002 -0.01680585 -0.01656590 -0.01670462
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 7.94785401225415 2 -0.01744956 -0.00514244 -0.00514238 -0.00000002 -0.01230717 -0.01205468 -0.01220065
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z0_mono0_fix1//test20tig_AVTZ// DONE 8.165893982210708 2 -0.01016688 0.00883385 0.00883415 -0.00000003 -0.01900100 -0.01914275 -0.01906080
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 8.232858600601466 1 -0.01504057 -0.00316892 -0.00316892 -0.00000001 -0.01187164 -0.01169768 -0.01179825
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y0_Z-1_mono1_fix1//test20tig_AVTZ// DONE 8.232858625612328 1 -0.01504083 -0.00316925 -0.00316924 -0.00000001 -0.01187158 -0.01169776 -0.01179825
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 8.232859489005401 1 -0.01504095 -0.00316941 -0.00316946 -0.00000001 -0.01187148 -0.01169764 -0.01179814
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z0_mono1_fix1//test20tig_AVTZ// DONE 8.232859518875284 1 -0.01504062 -0.00316918 -0.00316914 -0.00000001 -0.01187147 -0.01169770 -0.01179816
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z0_mono0_fix1//test20tig_AVTZ// DONE 8.27527950048686 2 -0.00322094 0.00805945 0.00805908 -0.00000001 -0.01128000 -0.01139985 -0.01133056
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y0_Z2_mono0_fix1//test20tig_AVTZ// DONE 8.293258355384793 2 -0.01798469 -0.00929269 -0.00929235 -0.00000003 -0.00869232 -0.00841953 -0.00857724
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 8.971985427673124 2 -0.01118791 -0.00367059 -0.00367102 -0.00000001 -0.00751688 -0.00740638 -0.00747026
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 9.035177165497887 2 -0.01189778 -0.00733374 -0.00733340 -0.00000001 -0.00456437 -0.00440493 -0.00449711
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y0_Z-2_mono0_fix1//test20tig_AVTZ// DONE 9.153763844015145 2 -0.00045811 0.00691609 0.00691552 -0.00000002 -0.00737362 -0.00754320 -0.00744516
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z1_mono0_fix1//test20tig_AVTZ// DONE 9.295490539077504 2 0.00148688 0.00916636 0.00916632 -0.00000002 -0.00767942 -0.00793453 -0.00778705
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z0_mono0_fix1//test20tig_AVTZ// DONE 9.361506889970096 2 -0.01187519 -0.00792908 -0.00792901 -0.00000001 -0.00394618 -0.00374512 -0.00386136
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z1_mono0_fix1//test20tig_AVTZ// DONE 9.387373487374097 2 0.00955744 0.01666214 0.01666179 -0.00000000 -0.00710434 -0.00741769 -0.00723654
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 9.573570512557703 1 -0.00428569 0.00101733 0.00101693 -0.00000001 -0.00530260 -0.00530930 -0.00530543
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 9.573570545117207 1 -0.00428527 0.00101716 0.00101679 -0.00000001 -0.00530205 -0.00530978 -0.00530531
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 9.573572628954876 1 -0.00428645 0.00101699 0.00101662 -0.00000001 -0.00530306 -0.00530837 -0.00530530
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 9.573572643884125 1 -0.00428547 0.00101709 0.00101676 -0.00000001 -0.00530222 -0.00530979 -0.00530541
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y0_Z2_mono0_fix1//test20tig_AVTZ// DONE 9.80780491502408 2 -0.00774684 -0.00515480 -0.00515470 -0.00000001 -0.00259213 -0.00247512 -0.00254277
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z-1_mono0_fix1//test20tig_AVTZ// DONE 9.903259070833585 2 -0.00494865 -0.00085657 -0.00085679 -0.00000001 -0.00409185 -0.00404990 -0.00407415
